TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dateTime:RFC3339,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE
Datum / Uhrzeit,MeteoViva_Schalter - MeteoViva Aktiv (Messung),MeteoViva_Schalter - MeteoViva Mischbetrieb (Messung),MeteoViva_Schalter - MeteoViva Inaktiv (Messung),Klimasensor - Mittlere_Zonentemperatur (Messung),Klima - Mittlere_Zonentemperatur (Optimierung),Klima - Klimaprofil obere Grenze (Klimaprofil),Klima - Klimaprofil obere Grenze (Klimaprofil)_1,Klima - Klimaprofil untere Grenze (Klimaprofil),Klimasensor - Raumtemperatur_LT1_Ablufttemperatur (Messung),Lueftungsanlage_LT_1 - Ablufttemperatur (Messung),Lueftungsanlage_LT_1 - Ablufttemperatur (Optimierung),Lueftungsanlage_LT_1 - Volumenstrom (Steuerung),Lueftungsanlage_LT_1 - Zulufttemperatur (Messung),Lueftungsanlage_LT_1 - Zulufttemperatur (Optimierung),Lueftungsanlage_LT_1 - Zulufttemperatur (Steuerung)
27-01-2022 14:30,1,0,0,224,223,25,40,21,224,224,223,1,227,225,225
27-01-2022 14:45,1,0,0,224,223,25,40,21,224,224,223,1,224,225,225
27-01-2022 15:00,1,0,0,224,223,25,40,21,224,224,223,1,227,225,225
27-01-2022 15:15,1,0,0,224,223,25,40,21,224,224,223,1,223,225,225
27-01-2022 15:30,1,0,0,224,223,25,40,21,224,224,223,1,226,225,225
27-01-2022 15:45,1,0,0,225,222,25,40,21,225,225,223,1,227,225,225
27-01-2022 16:00,1,0,0,224,222,25,40,21,224,224,222,1,22,225,225
27-01-2022 16:15,1,0,0,224,222,25,40,21,224,224,222,1,228,225,225
27-01-2022 16:30,1,0,0,224,222,25,40,21,224,224,222,1,223,225,225
27-01-2022 16:45,1,0,0,224,222,25,40,21,224,223,222,1,224,225,225
27-01-2022 17:00,1,0,0,224,222,25,40,21,224,224,222,1,227,225,225
27-01-2022 17:15,1,0,0,224,223,25,40,21,224,224,223,1,222,225,225
27-01-2022 17:30,1,0,0,224,223,25,40,21,224,224,223,1,23,225,225
27-01-2022 17:45,1,0,0,225,223,25,40,21,225,225,223,1,222,225,225
27-01-2022 18:00,1,0,0,224,223,25,40,21,224,224,223,1,226,225,225
27-01-2022 18:15,1,0,0,224,223,25,40,21,224,224,223,1,227,225,225
27-01-2022 18:30,1,0,0,224,223,25,40,21,224,224,223,1,222,225,225
27-01-2022 18:45,1,0,0,223,223,25,40,21,223,223,223,1,227,225,225
27-01-2022 19:00,1,0,0,223,223,25,40,21,223,223,223,1,224,225,225
27-01-2022 19:15,1,0,0,223,223,25,40,21,223,223,223,1,223,225,225
27-01-2022 19:30,1,0,0,224,223,25,40,21,224,224,223,1,228,225,225
27-01-2022 19:45,1,0,0,224,223,25,40,21,224,224,223,1,222,225,225
27-01-2022 20:00,1,0,0,223,223,28,40,175,223,223,223,0,228,225,225
27-01-2022 20:15,1,0,0,193,216,28,40,175,193,193,223,0,23,225,225
27-01-2022 20:30,1,0,0,181,212,28,40,175,181,181,216,0,23,225,225
27-01-2022 20:45,1,0,0,176,21,28,40,175,176,176,212,0,231,225,225
27-01-2022 21:00,1,0,0,174,209,28,40,175,174,174,21,0,231,225,225
27-01-2022 21:15,1,0,0,173,208,28,40,175,173,173,209,0,231,225,225
27-01-2022 21:30,1,0,0,174,208,28,40,175,174,174,208,0,231,225,225
27-01-2022 21:45,1,0,0,174,208,28,40,175,174,174,208,0,231,225,225
27-01-2022 22:00,1,0,0,173,207,28,40,175,173,173,208,0,231,225,225
27-01-2022 22:15,1,0,0,173,207,28,40,175,173,173,207,0,231,225,225
27-01-2022 22:30,1,0,0,173,207,28,40,175,173,173,207,0,231,225,225
27-01-2022 22:45,1,0,0,173,207,28,40,175,173,173,207,0,231,225,225
27-01-2022 23:00,1,0,0,173,206,28,40,175,173,173,207,0,231,225,225
27-01-2022 23:15,1,0,0,174,206,28,40,175,174,174,206,0,232,225,225
27-01-2022 23:30,1,0,0,174,206,28,40,175,174,174,206,0,232,225,225
27-01-2022 23:45,1,0,0,174,206,28,40,175,174,174,206,0,232,225,225
28-01-2022 00:00,1,0,0,174,205,28,40,175,174,174,206,0,232,225,225
28-01-2022 00:15,1,0,0,175,205,28,40,175,175,175,205,0,232,225,225
28-01-2022 00:30,1,0,0,175,205,28,40,175,175,175,205,0,232,225,225
28-01-2022 00:45,1,0,0,175,205,28,40,175,175,175,205,0,232,225,225
28-01-2022 01:00,1,0,0,173,205,28,40,175,173,173,205,0,232,225,225
28-01-2022 01:15,1,0,0,172,204,28,40,175,172,172,205,0,232,225,225
28-01-2022 01:30,1,0,0,172,204,28,40,175,172,172,204,0,232,225,225
28-01-2022 01:45,1,0,0,173,204,28,40,175,173,173,204,0,232,225,225
28-01-2022 02:00,1,0,0,173,204,28,40,175,173,173,204,0,232,225,225
28-01-2022 02:15,1,0,0,173,204,28,40,175,173,173,204,0,232,225,225
28-01-2022 02:30,1,0,0,173,203,28,40,175,173,173,204,0,232,225,225
28-01-2022 02:45,1,0,0,172,203,28,40,175,172,172,203,0,232,225,225
28-01-2022 03:00,1,0,0,173,203,28,40,175,173,173,203,0,232,225,225
28-01-2022 03:15,1,0,0,174,203,28,40,175,174,174,203,0,232,225,225
28-01-2022 03:30,1,0,0,175,203,28,40,175,175,175,203,0,232,225,225
28-01-2022 03:45,1,0,0,175,202,28,40,175,175,175,203,0,232,225,225
28-01-2022 04:00,1,0,0,175,202,28,40,175,175,175,202,0,232,225,225
28-01-2022 04:15,1,0,0,176,202,28,40,175,176,176,202,0,232,225,225
28-01-2022 04:30,1,0,0,174,202,28,40,175,174,174,202,0,232,225,225
28-01-2022 04:45,1,0,0,174,202,28,40,175,174,174,202,0,232,225,225
28-01-2022 05:00,1,0,0,174,202,28,40,175,174,174,202,0,232,225,225
28-01-2022 05:15,1,0,0,173,169,28,40,175,173,173,17,0,232,225,23
28-01-2022 05:30,1,0,0,174,168,28,40,175,174,174,169,0,232,23,24
28-01-2022 05:45,1,0,0,174,168,28,40,175,174,174,168,0,232,24,24
28-01-2022 06:00,1,0,0,174,168,25,40,21,174,174,168,1,232,24,24
28-01-2022 06:15,1,0,0,221,227,25,40,21,221,221,168,1,252,24,24
28-01-2022 06:30,1,0,0,225,228,25,40,21,225,225,227,1,241,24,24
28-01-2022 06:45,1,0,0,227,228,25,40,21,227,227,228,1,238,24,24
28-01-2022 07:00,1,0,0,225,228,25,40,21,225,225,228,1,239,24,24
28-01-2022 07:15,1,0,0,227,228,25,40,21,227,227,228,1,239,24,24
28-01-2022 07:30,1,0,0,227,228,25,40,21,227,227,228,1,241,24,24
28-01-2022 07:45,1,0,0,227,228,25,40,21,227,227,228,1,241,24,24
28-01-2022 08:00,1,0,0,227,228,25,40,21,227,227,228,1,241,24,24
28-01-2022 08:15,1,0,0,227,228,25,40,21,227,227,228,1,238,24,24
28-01-2022 08:30,1,0,0,225,228,25,40,21,225,225,228,1,238,24,24
28-01-2022 08:45,1,0,0,227,236,25,40,21,227,227,237,1,241,24,225
28-01-2022 09:00,1,0,0,227,224,25,40,21,227,227,236,1,224,225,225
28-01-2022 09:15,1,0,0,227,223,25,40,21,227,227,224,1,226,225,225
28-01-2022 09:30,1,0,0,227,223,25,40,21,227,227,223,1,223,225,225
28-01-2022 09:45,1,0,0,228,223,25,40,21,228,228,223,1,225,225,225
28-01-2022 10:00,1,0,0,227,223,25,40,21,227,227,223,1,228,225,225
28-01-2022 10:15,1,0,0,227,223,25,40,21,227,227,223,1,224,225,225
28-01-2022 10:30,1,0,0,227,223,25,40,21,227,227,223,1,224,225,225
28-01-2022 10:45,1,0,0,227,223,25,40,21,227,227,223,1,224,225,225
28-01-2022 11:00,1,0,0,228,223,25,40,21,228,228,223,1,226,225,225
28-01-2022 11:15,1,0,0,228,223,25,40,21,228,228,223,1,227,225,225
28-01-2022 11:30,1,0,0,228,223,25,40,21,228,228,223,1,224,225,225
28-01-2022 11:45,1,0,0,228,223,25,40,21,228,228,223,1,225,225,225
28-01-2022 12:00,1,0,0,227,223,25,40,21,227,227,223,1,223,225,225
28-01-2022 12:15,1,0,0,225,223,25,40,21,225,225,223,1,229,225,225
28-01-2022 12:30,1,0,0,228,223,25,40,21,228,228,223,1,223,225,225
28-01-2022 12:45,1,0,0,227,223,25,40,21,227,227,223,1,226,225,225
28-01-2022 13:00,1,0,0,227,222,25,40,21,227,227,223,1,228,225,225
28-01-2022 13:15,1,0,0,228,223,25,40,21,228,228,223,1,223,225,225
28-01-2022 13:30,1,0,0,228,223,25,40,21,228,228,223,1,226,225,225
28-01-2022 13:45,1,0,0,227,223,25,40,21,227,227,223,1,226,225,225
28-01-2022 14:00,1,0,0,227,223,25,40,21,227,227,223,1,222,225,225
28-01-2022 14:15,1,0,0,228,223,25,40,21,228,228,223,1,227,225,225
28-01-2022 14:30,1,0,0,228,223,25,40,21,228,228,223,1,224,225,225
28-01-2022 14:45,1,0,0,227,223,25,40,21,227,227,223,1,224,225,225
28-01-2022 15:00,1,0,0,228,223,25,40,21,228,228,223,1,226,225,225
28-01-2022 15:15,1,0,0,227,223,25,40,21,227,227,223,1,226,225,225
28-01-2022 15:30,1,0,0,228,223,25,40,21,228,228,223,1,226,225,225
28-01-2022 15:45,1,0,0,228,223,25,40,21,228,228,223,1,222,225,225
28-01-2022 16:00,1,0,0,228,223,25,40,21,228,228,223,1,228,225,225
28-01-2022 16:15,1,0,0,228,223,25,40,21,228,228,223,1,225,225,225
28-01-2022 16:30,1,0,0,228,223,25,40,21,228,228,223,1,224,225,225
28-01-2022 16:45,1,0,0,227,223,25,40,21,227,227,223,1,226,225,225
28-01-2022 17:00,1,0,0,227,223,25,40,21,227,227,223,1,226,225,225
28-01-2022 17:15,1,0,0,227,223,25,40,21,227,227,223,1,225,225,225
28-01-2022 17:30,1,0,0,227,223,25,40,21,227,227,223,1,225,225,225
28-01-2022 17:45,1,0,0,225,223,25,40,21,225,225,223,1,226,225,225
28-01-2022 18:00,1,0,0,227,223,25,40,21,227,227,223,1,223,225,225
28-01-2022 18:15,1,0,0,227,223,25,40,21,227,227,223,1,225,225,225
28-01-2022 18:30,1,0,0,227,223,25,40,21,227,227,223,1,225,225,225
28-01-2022 18:45,1,0,0,225,223,25,40,21,225,225,223,1,225,225,225
28-01-2022 19:00,1,0,0,227,223,25,40,21,227,227,223,1,224,225,225
28-01-2022 19:15,1,0,0,225,223,25,40,21,225,227,223,1,224,225,225
28-01-2022 19:30,1,0,0,225,223,25,40,21,225,225,223,1,226,225,225
28-01-2022 19:45,1,0,0,227,223,25,40,21,227,227,223,1,226,225,225
28-01-2022 20:00,1,0,0,227,223,28,40,175,227,227,223,0,226,225,225
28-01-2022 20:15,1,0,0,198,216,28,40,175,198,198,223,0,231,225,225
28-01-2022 20:30,1,0,0,186,212,28,40,175,186,186,216,0,232,225,225
28-01-2022 20:45,1,0,0,181,215,28,40,175,181,181,218,0,232,225,225
28-01-2022 21:00,1,0,0,178,214,28,40,175,178,178,215,0,232,225,225
28-01-2022 21:15,1,0,0,177,213,28,40,175,177,177,214,0,232,225,225
28-01-2022 21:30,1,0,0,176,213,28,40,175,176,176,213,0,232,225,225
28-01-2022 21:45,1,0,0,176,213,28,40,175,176,176,213,0,233,225,225
28-01-2022 22:00,1,0,0,176,212,28,40,175,176,176,213,0,233,225,225
28-01-2022 22:15,1,0,0,176,212,28,40,175,176,176,212,0,233,225,225
28-01-2022 22:30,1,0,0,176,212,28,40,175,176,176,212,0,233,225,225
28-01-2022 22:45,1,0,0,175,212,28,40,175,175,175,212,0,233,225,225
28-01-2022 23:00,1,0,0,175,211,28,40,175,175,175,212,0,233,225,225
28-01-2022 23:15,1,0,0,175,211,28,40,175,175,175,211,0,233,225,225
28-01-2022 23:30,1,0,0,174,211,28,40,175,174,174,211,0,233,225,225
28-01-2022 23:45,1,0,0,174,211,28,40,175,174,174,211,0,233,225,225
29-01-2022 00:00,1,0,0,174,21,28,40,175,174,174,211,0,233,225,225
29-01-2022 00:15,1,0,0,174,21,28,40,175,174,174,21,0,233,225,225
29-01-2022 00:30,1,0,0,174,21,28,40,175,174,174,21,0,233,225,225
29-01-2022 00:45,1,0,0,175,21,28,40,175,175,175,21,0,233,225,225
29-01-2022 01:00,1,0,0,174,209,28,40,175,174,174,21,0,233,225,225
29-01-2022 01:15,1,0,0,175,209,28,40,175,175,175,209,0,233,225,225
29-01-2022 01:30,1,0,0,175,209,28,40,175,175,175,209,0,233,225,225
29-01-2022 01:45,1,0,0,175,209,28,40,175,175,175,209,0,233,225,225
29-01-2022 02:00,1,0,0,175,208,28,40,175,175,175,209,0,233,225,225
29-01-2022 02:15,1,0,0,175,208,28,40,175,175,175,208,0,233,225,225
29-01-2022 02:30,1,0,0,175,208,28,40,175,175,175,208,0,233,225,225
29-01-2022 02:45,1,0,0,175,208,28,40,175,175,175,208,0,233,225,225
29-01-2022 03:00,1,0,0,175,208,28,40,175,175,175,208,0,233,225,225
29-01-2022 03:15,1,0,0,176,207,28,40,175,176,176,208,0,233,225,225
29-01-2022 03:30,1,0,0,176,207,28,40,175,176,176,207,0,233,225,225
29-01-2022 03:45,1,0,0,176,207,28,40,175,176,176,207,0,233,225,225
29-01-2022 04:00,1,0,0,175,207,28,40,175,175,175,207,0,233,225,225
29-01-2022 04:15,1,0,0,175,206,28,40,175,175,175,207,0,233,225,225
29-01-2022 04:30,1,0,0,175,206,28,40,175,175,175,206,0,233,225,225
29-01-2022 04:45,1,0,0,175,206,28,40,175,175,175,206,0,233,225,225
29-01-2022 05:00,1,0,0,175,206,28,40,175,175,175,206,0,233,225,225
29-01-2022 05:15,1,0,0,176,206,28,40,175,176,176,206,0,234,225,225
29-01-2022 05:30,1,0,0,176,17,28,40,175,176,176,17,0,234,225,23
29-01-2022 05:45,1,0,0,176,169,28,40,175,176,176,17,0,234,23,24
29-01-2022 06:00,1,0,0,176,169,28,40,175,176,176,169,0,234,24,24
29-01-2022 06:15,1,0,0,175,168,28,40,175,175,175,169,0,234,24,24
29-01-2022 06:30,1,0,0,176,168,28,40,175,176,176,168,0,234,24,24
29-01-2022 06:45,1,0,0,176,168,28,40,175,176,176,168,0,234,24,24
29-01-2022 07:00,1,0,0,175,167,28,40,175,175,175,168,0,234,24,24
29-01-2022 07:15,1,0,0,175,167,28,40,175,175,175,167,0,234,24,24
29-01-2022 07:30,1,0,0,176,167,28,40,175,176,176,167,0,234,24,24
29-01-2022 07:45,1,0,0,175,167,28,40,175,175,175,167,0,234,24,24
29-01-2022 08:00,1,0,0,176,167,28,40,175,176,176,167,0,234,24,24
29-01-2022 08:15,1,0,0,176,166,28,40,175,176,176,167,0,234,24,24
29-01-2022 08:30,1,0,0,175,166,28,40,175,175,175,166,0,234,24,24
29-01-2022 08:45,1,0,0,176,166,28,40,175,176,176,166,0,234,24,24
29-01-2022 09:00,1,0,0,176,166,28,40,175,176,176,166,0,234,24,24
29-01-2022 09:15,1,0,0,177,166,28,40,175,177,177,166,0,234,24,24
29-01-2022 09:30,1,0,0,177,166,28,40,175,177,177,166,0,234,24,24
29-01-2022 09:45,1,0,0,178,165,28,40,175,178,178,166,0,234,24,24
29-01-2022 10:00,1,0,0,178,165,28,40,175,178,178,165,0,234,24,24
29-01-2022 10:15,1,0,0,178,165,28,40,175,178,178,165,0,234,24,24
29-01-2022 10:30,1,0,0,178,165,28,40,175,178,178,165,0,234,24,24
29-01-2022 10:45,1,0,0,178,165,28,40,175,178,178,165,0,234,24,24
29-01-2022 11:00,1,0,0,179,165,28,40,175,179,179,165,1,234,24,24
29-01-2022 11:15,1,0,0,223,227,28,40,175,223,223,165,1,251,24,24
29-01-2022 11:30,1,0,0,227,227,28,40,175,227,227,227,1,239,24,24
29-01-2022 11:45,1,0,0,228,227,28,40,175,228,228,227,1,241,24,24
29-01-2022 12:00,1,0,0,228,228,28,40,175,228,228,227,1,24,24,24
29-01-2022 12:15,1,0,0,227,228,28,40,175,227,227,228,1,237,24,24
29-01-2022 12:30,1,0,0,227,229,28,40,175,227,227,229,1,239,24,24
29-01-2022 12:45,1,0,0,227,229,28,40,175,227,227,229,1,238,24,24
29-01-2022 13:00,1,0,0,228,229,28,40,175,228,227,229,0,242,24,24
29-01-2022 13:15,1,0,0,197,201,28,40,175,197,197,229,0,237,24,24
29-01-2022 13:30,1,0,0,184,188,28,40,175,184,184,201,0,234,24,24
29-01-2022 13:45,1,0,0,179,182,28,40,175,179,179,188,0,234,24,24
29-01-2022 14:00,1,0,0,175,178,28,40,175,175,175,182,0,234,24,24
29-01-2022 14:15,1,0,0,171,176,28,40,175,171,171,178,0,234,24,24
29-01-2022 14:30,1,0,0,172,175,28,40,175,172,172,176,0,234,24,24
29-01-2022 14:45,1,0,0,171,174,28,40,175,171,171,175,0,234,24,24
29-01-2022 15:00,1,0,0,172,173,28,40,175,172,172,174,0,234,24,24
29-01-2022 15:15,1,0,0,173,173,28,40,175,173,173,173,0,233,24,24
29-01-2022 15:30,1,0,0,174,172,28,40,175,174,174,173,0,233,24,24
29-01-2022 15:45,1,0,0,173,172,28,40,175,173,173,172,0,233,24,24
29-01-2022 16:00,1,0,0,174,172,28,40,175,174,174,172,0,233,24,24
29-01-2022 16:15,1,0,0,177,171,28,40,175,177,177,172,0,232,24,24
29-01-2022 16:30,1,0,0,179,171,28,40,175,179,179,171,0,232,24,24
29-01-2022 16:45,1,0,0,179,171,28,40,175,179,179,171,0,233,24,24
29-01-2022 17:00,1,0,0,182,171,28,40,175,182,182,171,0,233,24,24
29-01-2022 17:15,1,0,0,182,171,28,40,175,182,182,171,0,233,24,24
29-01-2022 17:30,1,0,0,182,17,28,40,175,182,182,171,0,233,24,24
29-01-2022 17:45,1,0,0,182,17,28,40,175,182,182,17,0,233,24,24
29-01-2022 18:00,1,0,0,181,17,28,40,175,181,181,17,0,233,24,24
29-01-2022 18:15,1,0,0,181,17,28,40,175,181,181,17,0,233,24,24
29-01-2022 18:30,1,0,0,181,178,28,40,175,181,181,179,0,233,24,24
29-01-2022 18:45,1,0,0,182,178,28,40,175,182,182,178,0,233,24,24
29-01-2022 19:00,1,0,0,184,178,28,40,175,184,184,178,0,233,24,24
29-01-2022 19:15,1,0,0,184,177,28,40,175,184,184,178,0,234,24,24
29-01-2022 19:30,1,0,0,184,177,28,40,175,184,184,177,0,234,24,24
29-01-2022 19:45,1,0,0,183,177,28,40,175,183,183,177,0,234,24,24
29-01-2022 20:00,1,0,0,184,177,28,40,175,184,184,177,0,234,24,24
29-01-2022 20:15,1,0,0,184,177,28,40,175,184,184,177,0,234,24,24
29-01-2022 20:30,1,0,0,184,176,28,40,175,184,184,177,0,234,24,24
29-01-2022 20:45,1,0,0,187,176,28,40,175,187,187,176,0,234,24,24
29-01-2022 21:00,1,0,0,185,176,28,40,175,185,185,176,0,234,24,24
29-01-2022 21:15,1,0,0,185,176,28,40,175,185,185,176,0,234,24,24
29-01-2022 21:30,1,0,0,184,175,28,40,175,184,184,176,0,234,24,24
29-01-2022 21:45,1,0,0,184,175,28,40,175,184,184,175,0,234,24,24
29-01-2022 22:00,1,0,0,185,175,28,40,175,185,185,175,0,234,24,24
29-01-2022 22:15,1,0,0,186,175,28,40,175,186,186,175,0,233,24,24
29-01-2022 22:30,1,0,0,185,175,28,40,175,185,185,175,0,233,24,24
29-01-2022 22:45,1,0,0,185,174,28,40,175,185,185,175,0,233,24,24
29-01-2022 23:00,1,0,0,185,174,28,40,175,185,185,174,0,233,24,24
29-01-2022 23:15,1,0,0,184,174,28,40,175,184,184,174,0,233,24,24
29-01-2022 23:30,1,0,0,185,174,28,40,175,185,185,174,0,233,24,24
29-01-2022 23:45,1,0,0,186,173,28,40,175,186,186,174,0,233,24,24
30-01-2022 00:00,1,0,0,186,173,28,40,175,186,186,173,0,233,24,24
30-01-2022 00:15,1,0,0,187,173,28,40,175,187,187,173,0,234,24,24
30-01-2022 00:30,1,0,0,187,173,28,40,175,187,187,173,0,234,24,24
30-01-2022 00:45,1,0,0,186,173,28,40,175,186,186,173,0,234,24,24
30-01-2022 01:00,1,0,0,184,173,28,40,175,184,184,173,0,234,24,24
30-01-2022 01:15,1,0,0,183,172,28,40,175,183,183,173,0,234,24,24
30-01-2022 01:30,1,0,0,182,172,28,40,175,182,182,172,0,234,24,24
30-01-2022 01:45,1,0,0,182,172,28,40,175,182,182,172,0,234,24,24
30-01-2022 02:00,1,0,0,182,172,28,40,175,182,182,172,0,234,24,24
30-01-2022 02:15,1,0,0,183,172,28,40,175,183,183,172,0,234,24,24
30-01-2022 02:30,1,0,0,182,172,28,40,175,182,182,172,0,234,24,24
30-01-2022 02:45,1,0,0,181,172,28,40,175,181,181,172,0,234,24,24
30-01-2022 03:00,1,0,0,182,172,28,40,175,182,182,172,0,234,24,24
30-01-2022 03:15,1,0,0,181,171,28,40,175,181,181,172,0,234,24,24
30-01-2022 03:30,1,0,0,182,171,28,40,175,182,182,171,0,234,24,24
30-01-2022 03:45,1,0,0,183,171,28,40,175,183,183,171,0,234,24,24
30-01-2022 04:00,1,0,0,182,171,28,40,175,182,182,171,0,234,24,24
30-01-2022 04:15,1,0,0,181,171,28,40,175,181,181,171,0,234,24,24
30-01-2022 04:30,1,0,0,18,171,28,40,175,18,18,171,0,234,24,24
30-01-2022 04:45,1,0,0,181,171,28,40,175,181,181,171,0,234,24,24
30-01-2022 05:00,1,0,0,181,171,28,40,175,181,181,171,0,234,24,24
30-01-2022 05:15,1,0,0,181,171,28,40,175,181,181,171,0,234,24,24
30-01-2022 05:30,1,0,0,18,178,28,40,175,18,18,179,0,234,24,24
30-01-2022 05:45,1,0,0,18,177,28,40,175,18,18,178,0,234,24,24
30-01-2022 06:00,1,0,0,18,176,28,40,175,18,18,177,0,234,24,24
30-01-2022 06:15,1,0,0,18,176,28,40,175,18,18,176,0,234,24,24
30-01-2022 06:30,1,0,0,18,175,28,40,175,18,18,176,0,234,24,24
30-01-2022 06:45,1,0,0,18,175,28,40,175,18,18,175,0,234,24,24
30-01-2022 07:00,1,0,0,181,175,28,40,175,181,181,175,0,234,24,24
30-01-2022 07:15,1,0,0,181,174,28,40,175,181,181,175,0,234,24,24
30-01-2022 07:30,1,0,0,181,174,28,40,175,181,181,174,0,234,24,24
30-01-2022 07:45,1,0,0,18,174,28,40,175,18,18,174,0,234,24,24
30-01-2022 08:00,1,0,0,179,173,28,40,175,179,179,174,0,234,24,24
30-01-2022 08:15,1,0,0,181,173,28,40,175,181,181,173,0,234,24,24
30-01-2022 08:30,1,0,0,181,173,28,40,175,181,181,173,0,234,24,24
30-01-2022 08:45,1,0,0,181,173,28,40,175,181,181,175,0,234,24,24
30-01-2022 09:00,1,0,0,181,172,28,40,175,181,181,173,0,234,24,24
30-01-2022 09:15,1,0,0,181,172,28,40,175,181,181,172,0,234,24,24
30-01-2022 09:30,1,0,0,182,171,28,40,175,182,182,172,0,234,24,24
30-01-2022 09:45,1,0,0,185,171,28,40,175,185,185,171,0,234,24,24
30-01-2022 10:00,1,0,0,187,171,28,40,175,187,187,171,0,234,24,24
30-01-2022 10:15,1,0,0,187,17,28,40,175,187,187,171,0,234,24,24
30-01-2022 10:30,1,0,0,19,17,28,40,175,19,19,17,0,234,24,24
30-01-2022 10:45,1,0,0,189,17,28,40,175,189,189,17,0,234,24,24
30-01-2022 11:00,1,0,0,186,17,28,40,175,186,186,17,1,234,24,24
30-01-2022 11:15,1,0,0,225,228,28,40,175,225,225,17,1,249,24,24
30-01-2022 11:30,1,0,0,228,228,28,40,175,228,228,228,1,241,24,24
30-01-2022 11:45,1,0,0,228,228,28,40,175,228,228,228,1,239,24,24
30-01-2022 12:00,1,0,0,229,228,28,40,175,229,229,228,1,244,24,24
30-01-2022 12:15,1,0,0,228,228,28,40,175,228,228,228,1,238,24,24
30-01-2022 12:30,1,0,0,228,228,28,40,175,228,228,228,1,242,24,24
30-01-2022 12:45,1,0,0,228,228,28,40,175,228,228,228,1,238,24,24
30-01-2022 13:00,1,0,0,228,228,28,40,175,228,228,228,0,241,24,24
30-01-2022 13:15,1,0,0,198,228,28,40,175,198,198,237,0,237,24,225
30-01-2022 13:30,1,0,0,187,223,28,40,175,187,187,228,0,235,225,225
30-01-2022 13:45,1,0,0,182,221,28,40,175,182,182,223,0,235,225,225
30-01-2022 14:00,1,0,0,18,219,28,40,175,18,18,221,0,235,225,225
30-01-2022 14:15,1,0,0,179,217,28,40,175,179,179,219,0,235,225,225
30-01-2022 14:30,1,0,0,178,217,28,40,175,178,178,217,0,234,225,225
30-01-2022 14:45,1,0,0,177,216,28,40,175,177,177,217,0,234,225,225
30-01-2022 15:00,1,0,0,178,216,28,40,175,178,178,216,0,234,225,225
30-01-2022 15:15,1,0,0,181,216,28,40,175,181,181,216,0,233,225,225
30-01-2022 15:30,1,0,0,183,215,28,40,175,183,183,216,0,233,225,225
30-01-2022 15:45,1,0,0,183,215,28,40,175,183,183,215,0,233,225,225
30-01-2022 16:00,1,0,0,182,215,28,40,175,182,182,215,0,233,225,225
30-01-2022 16:15,1,0,0,181,215,28,40,175,181,181,215,0,233,225,225
30-01-2022 16:30,1,0,0,182,214,28,40,175,182,182,215,0,233,225,225
30-01-2022 16:45,1,0,0,179,214,28,40,175,179,179,214,0,233,225,225
30-01-2022 17:00,1,0,0,179,214,28,40,175,179,179,214,0,233,225,225
30-01-2022 17:15,1,0,0,179,175,28,40,175,179,179,176,0,233,225,23
30-01-2022 17:30,1,0,0,179,175,28,40,175,179,179,175,0,233,23,24
30-01-2022 17:45,1,0,0,177,174,28,40,175,177,177,175,0,233,24,24
30-01-2022 18:00,1,0,0,178,174,28,40,175,178,178,174,0,233,24,24
30-01-2022 18:15,1,0,0,178,173,28,40,175,178,178,174,0,233,24,24
30-01-2022 18:30,1,0,0,178,173,28,40,175,178,178,173,0,233,24,24
30-01-2022 18:45,1,0,0,178,173,28,40,175,178,178,173,0,233,24,24
30-01-2022 19:00,1,0,0,178,173,28,40,175,178,178,173,0,233,24,24
30-01-2022 19:15,1,0,0,178,173,28,40,175,178,178,173,0,234,24,24
30-01-2022 19:30,1,0,0,178,172,28,40,175,178,178,173,0,234,24,24
30-01-2022 19:45,1,0,0,178,172,28,40,175,178,178,172,0,234,24,24
30-01-2022 20:00,1,0,0,177,172,28,40,175,177,177,172,0,234,24,24
30-01-2022 20:15,1,0,0,177,172,28,40,175,177,177,172,0,234,24,24
30-01-2022 20:30,1,0,0,177,171,28,40,175,177,177,172,0,234,24,24
30-01-2022 20:45,1,0,0,177,171,28,40,175,177,177,171,0,234,24,24
30-01-2022 21:00,1,0,0,178,171,28,40,175,178,178,171,0,234,24,24
30-01-2022 21:15,1,0,0,177,171,28,40,175,177,177,171,0,234,24,24
30-01-2022 21:30,1,0,0,176,171,28,40,175,176,176,171,0,234,24,24
30-01-2022 21:45,1,0,0,177,171,28,40,175,177,177,171,0,234,24,24
30-01-2022 22:00,1,0,0,177,17,28,40,175,177,177,171,0,234,24,24
30-01-2022 22:15,1,0,0,176,17,28,40,175,176,176,17,0,234,24,24
30-01-2022 22:30,1,0,0,177,17,28,40,175,177,177,17,0,234,24,24
30-01-2022 22:45,1,0,0,177,17,28,40,175,177,177,17,0,234,24,24
30-01-2022 23:00,1,0,0,177,17,28,40,175,177,177,17,0,234,24,24
30-01-2022 23:15,1,0,0,176,17,28,40,175,176,176,17,0,234,24,24
30-01-2022 23:30,1,0,0,176,169,28,40,175,176,176,17,0,234,24,24
