"Date,Time,Msecs,RLT11 Kühler-Ventil Istwert,RLT11 Kühler-Ventil Sollwert,RLT11 Abluftdruck,RLT11 Ablufttemperaturfühler,RLT11 AB-Ventilator FU Istwert,RLT11 Aussentemperaturfühler,RLT11 Fortlufttemperaturfühler,RLT11 Vorerhitzer-Ventil Istwert,RLT11 Vorerhitzer-Ventil Sollwert,RLT11 VE Rücklauftemperaturfühler,Sollwert VE Rücklauftemperaturfühler,RLT11 WRG-Klappe,RLT11 Zuluftdruck,RLT11 Zulufttemperaturfühler,Sollwert Zulufttemperaturfühler,RLT11 ZU-Ventilator FU Istwert"
"07.03.2021,14:21:53,232, , , ,20.26, ,14.54, , , , , , , , , , "
"07.03.2021,14:25:53,301, , , , , , , , , , , , , , ,23.87, "
"07.03.2021,14:43:53,269, , , , , ,14.22, , , , , , , , , , "
"07.03.2021,16:01:53,262, , , , , ,14.02, , , , , , , , , , "
"07.03.2021,16:07:53,224, , , , , ,13.77, , , , , , , , , , "
"07.03.2021,17:09:53,248, , , ,20.06, , , , , , , , , , , , "
"07.03.2021,17:31:53,271, , , , , ,14.02, , , , , , , , , , "
"07.03.2021,18:25:53,301, , , ,19.86, , , , , , , , , , , , "
"07.03.2021,18:59:53,235, , , , , , ,17.51, , , , , , , , , "
"07.03.2021,19:17:53,218, , , , , , , , , , , , , ,19.17, , "
"07.03.2021,20:39:53,255, , , ,19.63, , , , , , , , , , , , "
"08.03.2021,03:47:53,296, , , ,19.43, , , , , , , , , , , , "
"08.03.2021,06:37:53,291, , , , , ,13.78, , , , , , , , , , "
"08.03.2021,06:41:53,268, , , , , , ,17.30, , , , , , , , , "
"08.03.2021,07:17:53,236, , , , , , ,17.05, , , , , , , , , "
"08.03.2021,07:21:53,261, , , , , ,13.57, , , , , , , , , , "
"08.03.2021,07:45:53,256, , , , , , ,16.85, , , , , , , , , "
"08.03.2021,08:03:53,290, , , , , ,13.32, , , , , , , , , , "
"08.03.2021,08:29:53,212, , , , , , ,16.64, , , , , , , , , "
"08.03.2021,10:01:53,260, , ,12.76, ,38.43,11.42, , , , ,20.00, ,27.24,18.91, ,38.40"
"08.03.2021,10:03:53,296, , , ,20.31, ,5.12,16.33, , , , , , ,18.20,23.63, "
"08.03.2021,10:05:53,223, , , ,20.79, ,3.77,15.44,20.10,22.31,17.88, , , ,17.69, , "
"08.03.2021,10:07:53,295, , , ,21.11, ,3.57,14.99,38.17,40.20,18.84, , , , , , "
"08.03.2021,10:09:53,223, , , ,21.36, , ,14.73,55.81,56.71,21.46, , , ,18.01, , "
"08.03.2021,10:11:53,291, , ,27.87,21.61,49.09, , ,69.79,70.10,24.26, , , ,18.85, , "
"08.03.2021,10:13:53,262, , ,41.71, ,55.33,3.33,15.25,80.47,80.14,26.73, , , ,19.92, , "
"08.03.2021,10:15:53,211, , ,52.56,22.00, , , ,87.64,87.03,28.20, , ,39.12,20.93, ,46.99"
"08.03.2021,10:17:53,232, , ,62.78, ,63.89, , ,93.31,92.62,28.77, , ,48.67,21.49, , "
"08.03.2021,10:19:53,235, , ,68.97,22.26, , , ,99.82,97.83,29.02, , ,56.46,21.74, ,54.69"
"08.03.2021,10:21:53,231, , ,74.45, , ,3.07, , , ,31.33, , ,61.62,22.26, , "
"08.03.2021,10:23:53,233, , , , ,70.78, , , , ,31.69, , ,67.00,22.58, , "
"08.03.2021,10:25:53,292, , ,80.89, , , , , , , , , , , , ,61.02"
"08.03.2021,10:27:53,285, , ,87.00,22.47, ,3.29, , , , , , ,75.05, , , "
"08.03.2021,10:33:53,217, , , , , , ,14.93, , ,31.48, , , , , , "
"08.03.2021,10:35:53,276, , , , , ,2.87, , , , , , ,80.68, , , "
"08.03.2021,10:37:53,212, , ,92.31, , ,3.50, , , , , , , , , , "
"08.03.2021,10:39:53,259, , , , , , , , , ,31.86, , , , , , "
"08.03.2021,10:41:53,270, , , , , ,3.26, , , , , , , , , , "
"08.03.2021,10:43:53,296, , , , , , , , , , , , , ,22.83, ,66.14"
"08.03.2021,10:45:53,225, , , , , ,3.52, , , , , , , , , , "
"08.03.2021,10:47:53,285, , , , , ,3.26, , , ,32.12, , , , , , "
"08.03.2021,10:49:53,278, , ,98.28, , , , , , , , , , , , , "
"08.03.2021,10:51:53,212, , ,93.24, , ,3.47, , , , , , , , , , "
"08.03.2021,10:57:53,271, , , , , ,3.90, , , , , , , , , , "
"08.03.2021,10:59:53,271, , , , , , ,15.18, , , , , , , , , "
"08.03.2021,11:01:53,279, , , , , ,3.70, , , , , , , ,23.05, , "
"08.03.2021,11:05:53,223, , , ,22.71, , , , , , , , , , , , "
"08.03.2021,11:09:53,268, , , , , ,4.12, , , , , , , , , , "
"08.03.2021,11:11:53,275, , , , , ,3.72, , , , , , , , , , "
"08.03.2021,11:13:53,235, , , , , ,3.93, , , , , , , , , , "
"08.03.2021,11:17:53,243, , , , , , , , , ,31.80, , , , , , "
"08.03.2021,11:21:53,227, , , , ,75.80,4.28, , , , , , , , , , "
"08.03.2021,11:25:53,214, , , , , ,4.55, , , , , , , , , , "
"08.03.2021,11:27:53,272, , , , , , ,15.40, , ,31.47, , , , , , "
"08.03.2021,11:31:53,255, , , , , ,4.79, , , , , , , , , , "
"08.03.2021,11:33:53,253, , , , , ,5.11,15.63, , , , , , , , , "
"08.03.2021,11:35:53,267, , , , , ,5.65,15.89, , , , , , , , , "
"08.03.2021,11:37:53,245, , , , , ,5.12, , , ,31.21, , , , , , "
"08.03.2021,11:39:53,264, , , , , ,5.65, , , , , , , , , , "
"08.03.2021,11:41:53,228, , , , , , ,16.11, , , , , , , , , "
"08.03.2021,11:43:53,203, , , , , , , , , ,30.76, , , , , , "
"08.03.2021,11:45:53,244, , , , , ,5.87, , , , , , , , , , "
"08.03.2021,11:47:53,234, , , , , ,6.17,16.34, , , , , , , , , "
"08.03.2021,11:51:53,260, , , , , ,5.66, , , , , , , , , , "
"08.03.2021,11:55:53,283, , , , , , , , , , , , , ,23.26, , "
"08.03.2021,11:57:53,229, , , , , ,5.38, , , ,31.12, , , , , , "
"08.03.2021,11:59:53,288, , , , , ,6.01, , , , , , , , , , "
"08.03.2021,12:01:53,245, , , , , , ,16.60, , ,31.41, , , ,23.50, , "
"08.03.2021,12:03:53,209, , , , , ,6.33, , , , , , , , , , "
"08.03.2021,12:05:53,225, , , , , , , , , ,31.86, , , ,23.74, , "
"08.03.2021,12:09:53,275, , ,99.22, , ,5.95, , , ,32.19, , , , , , "
"08.03.2021,12:11:53,291, , ,92.72, , , , , , , , , , , , , "
"08.03.2021,12:13:53,300, , , , , ,5.30, , , ,32.64, , , ,24.06, , "
"08.03.2021,12:15:53,202, , , , , ,5.52, , , ,32.85, , , , , , "
"08.03.2021,12:17:53,274, , , , , ,6.14, ,94.30,92.53,33.09, , , , , , "
"08.03.2021,12:19:53,241, , , , , ,7.22,16.98, , , , , , ,24.45, , "
"08.03.2021,12:21:53,286, , , , , ,6.65, , ,87.39,33.35, , , , , , "
"08.03.2021,12:23:53,284, , , , , ,7.22, ,86.21, , , , , , , , "
"08.03.2021,12:25:53,245, , , , , , , , ,81.33, , , , ,24.69, , "
"08.03.2021,12:27:53,207, , , , , ,8.15,17.50,79.94, , , , , , , , "
"08.03.2021,12:29:53,236, , ,97.82, , ,7.30, , ,74.93,32.76, , , , , , "
"08.03.2021,12:31:53,259, , , , , , , ,74.13, ,32.36, , , , , , "
"08.03.2021,12:33:53,263, , ,91.94,22.97, , , , , ,31.99, , ,86.31, , , "
"08.03.2021,12:35:53,240, , , , , , , , ,68.10,31.67, , , ,24.38, , "
"08.03.2021,12:37:53,203, , , , , , , ,68.20, ,31.21, , , , , , "
"08.03.2021,12:39:53,209, , , , , ,7.00, , , ,30.89, , , ,24.12, , "
"08.03.2021,12:41:53,215, , ,97.21, , ,8.02, , , ,30.57, , , , , , "
"08.03.2021,12:43:53,258, , , , , ,8.25, , , ,30.29, , , , , , "
"08.03.2021,12:45:53,299, , , , , ,8.64,17.71, , , , , , , , , "
"08.03.2021,12:47:53,214, , , , , , , , ,62.70,29.99, , , , , , "
"08.03.2021,12:49:53,298, , , , , , , , , ,29.67, , , ,23.74, , "
"08.03.2021,12:51:53,266, , ,92.13, , ,8.14, , , , , , , , , , "
"08.03.2021,12:53:53,212, , , , , ,7.91, , , ,29.34, , , , , , "
"08.03.2021,12:55:53,252, , , , , , , , , , , , , ,23.48, , "
"08.03.2021,12:59:53,281, , , , , ,8.57, , , , , , , , , , "
"08.03.2021,13:01:53,256, , , , , ,8.82, , , , , , , , , , "
"08.03.2021,13:03:53,249, , , , , ,8.19, , , , , , , , , , "
"08.03.2021,13:05:53,227, , , , , ,7.89, , , , , , , , , , "
"08.03.2021,13:07:53,282, , , , , , , , ,67.94,29.59, , , , , , "
"08.03.2021,13:09:53,213, , , , , ,7.23,17.49, , , , , , , , , "
"08.03.2021,13:11:53,264, , , , , ,8.48, , , ,29.86, , , , , , "
"08.03.2021,13:13:53,286, , , , , ,8.70,17.75, , , , , , , , , "
"08.03.2021,13:15:53,292, , , , , , , , , ,30.25, , , ,23.80, , "
"08.03.2021,13:17:53,256, , ,97.15, , , , , , , , , , , , , "
"08.03.2021,13:19:53,205, , , , , ,9.15,18.14, , , , , , , , , "
"08.03.2021,13:23:53,228, , , , , ,8.62, , , , , , , , , , "
"08.03.2021,13:25:53,242, , , , , ,8.30, , , , , , , , , , "
"08.03.2021,13:27:53,224, , , , , ,8.83, , , ,30.04, , , , , , "
"08.03.2021,13:29:53,244, , , , , ,7.88,17.88, , , , , , , , , "
"08.03.2021,13:33:53,282, , , , , ,7.35,17.62, , ,29.79, , , , , , "
"08.03.2021,13:37:53,237, , , , , , , , , , , , , ,23.54, , "
"08.03.2021,13:39:53,247, , ,91.67, , ,8.07, , , , , , , , , , "
"08.03.2021,13:41:53,219, , , , , ,8.51, , , , , , , , , , "
"08.03.2021,13:43:53,266, , ,97.07, , ,9.13,18.01, , , , , , , , , "
"08.03.2021,13:45:53,254, , , , , ,9.48, , , , , , , ,23.80, , "
"08.03.2021,13:47:53,238, , , , , ,9.15, , , , , , , , , , "
"08.03.2021,13:51:53,242, , , , , ,8.24, , , , , , , , , , "
"08.03.2021,13:53:53,287, , , , , ,8.91, , , , , , , , , , "
"08.03.2021,13:55:53,234, , , , , ,8.17, , , , , , , , , , "
"08.03.2021,13:59:53,281, , , , , ,7.43, , , , , , , , , , "
"08.03.2021,14:01:53,207, , , , , ,7.93,17.73, , , , , , , , , "
"08.03.2021,14:03:53,253, , ,91.47, , ,8.65, , , , , , , , , , "
"08.03.2021,14:07:53,209, , , , , ,8.18,17.94, , , , , , , , , "
"08.03.2021,14:09:53,213, , , , , ,7.93, , , , , , , , , , "
"08.03.2021,14:11:53,203, , , , , ,7.62, , ,62.85, , , , , , , "
"08.03.2021,14:13:53,248, , ,97.08, , ,7.38,17.69, , , , , , , , , "
"08.03.2021,14:21:53,251, , , , , , ,17.43, , , , , , ,23.54, , "
"08.03.2021,14:23:53,293, , , , , ,7.58, , , , , , , , , , "
"08.03.2021,14:29:53,244, , , , , ,8.05, , , , , , , , , , "
"08.03.2021,14:31:53,283, , , , , ,7.56, , , , , , , , , , "
"08.03.2021,14:35:53,241, , , , , ,7.10, , ,68.74, , , , , , , "
"08.03.2021,14:37:53,241, , , , , ,6.72,17.11, , , , , , ,23.28, , "
"08.03.2021,14:43:53,271, , , , , , , ,74.11,73.85, , , , , , , "
"08.03.2021,14:45:53,232, , , , , , , , , ,30.06, , , , , , "
"08.03.2021,14:49:53,297, , , , , , , , , ,30.38, , , , , , "
"08.03.2021,14:53:53,290, , , , , ,7.00, , , ,30.83, , , ,23.50, , "
"08.03.2021,14:55:53,201, , , , , ,8.43, ,79.24, ,31.07, , , , , , "
"08.03.2021,14:57:53,280, , , , , ,8.76,17.43, , , , , , ,23.87, , "
"08.03.2021,14:59:53,218, , ,84.57, , ,8.32, , , , , , ,77.17, , , "
"08.03.2021,15:01:53,250, , ,2.43, ,0.02,9.04, ,4.52,0.00,33.65,50.00, ,2.93, , ,0.02"
"08.03.2021,15:03:53,253, , , , , ,9.81, , , ,34.01, , , , , , "
"08.03.2021,15:05:53,257, , , , , ,10.20, , , ,33.35, , , , , , "
"08.03.2021,15:07:53,286, , , ,22.64, ,10.63, , , ,32.96, , , , , , "
"08.03.2021,15:09:53,266, , , , , ,11.20, , , ,32.63, , , ,23.60, , "
"08.03.2021,15:11:53,215, , , , , ,11.72, , , ,32.38, , , , , , "
"08.03.2021,15:13:53,261, , , ,22.32, , , , , , , , , , , , "
"08.03.2021,15:15:53,221, , , , , , , , , ,31.97, , , ,23.34, , "
"08.03.2021,15:17:53,232, , , , , , , , , ,31.74, , , , , , "
"08.03.2021,15:21:53,279, , , ,22.06, , , , , ,31.41, , , ,23.03, , "
"08.03.2021,15:25:53,235, , , , , , , , , ,31.08, , , , , , "
"08.03.2021,15:27:53,230, , , ,21.85, , , , , , , , , ,22.77, , "
"08.03.2021,15:29:53,230, , , , , , , , , ,30.70, , , , , , "
"08.03.2021,15:33:53,218, , , , , , , , , ,30.43, , , , , , "
"08.03.2021,15:35:53,241, , , ,21.61, , , , , , , , , ,22.45, , "
"08.03.2021,15:37:53,220, , , , , , , , , ,30.12, , , , , , "
"08.03.2021,15:41:53,267, , , , , , , , , ,29.80, , , , , , "
"08.03.2021,15:43:53,291, , , ,21.37, , , , , , , , , ,22.19, , "
"08.03.2021,15:45:53,294, , , , , ,12.04, , , ,29.54, , , , , , "
"08.03.2021,15:49:53,255, , , , , ,12.48, , , ,29.28, , , , , , "
"08.03.2021,15:51:53,218, , , , , , , , , , , , , ,21.93, , "
"08.03.2021,15:53:53,265, , , ,21.16, ,12.74, , , ,29.02, , , , , , "
"08.03.2021,15:57:53,202, , , , , , , , , ,28.76, , , , , , "
"08.03.2021,15:59:53,299, , , , , , , , , , , , , ,21.67, , "
"08.03.2021,16:01:53,240, , , , , ,13.00, , , ,28.50, , , , , , "
"08.03.2021,16:03:53,296, , , , , ,13.27, , , , , , , , ,23.83, "
"08.03.2021,16:05:53,229, , , ,20.90, , , , , ,28.25, , , , , , "
"08.03.2021,16:09:53,268, , , , , ,13.06, , , , , , , ,21.42, , "
"08.03.2021,16:11:53,290, , , , , , , , , ,27.92, , , , , , "
"08.03.2021,16:13:53,274, , , , , ,12.81, , , , , , , , , , "
"08.03.2021,16:15:53,250, , , , , , , , , ,27.67, , , , , , "
"08.03.2021,16:17:53,225, , , , , ,12.54, , , , , , , , , , "
"08.03.2021,16:19:53,258, , , , , , , , , , , , , ,21.16, , "
"08.03.2021,16:21:53,213, , , , , , , , , ,27.34, , , , , , "
"08.03.2021,16:27:53,285, , , ,20.64, , , , , ,27.02, , , , , , "
"08.03.2021,16:29:53,270, , , , , ,12.10, , , , , , , , , , "
"08.03.2021,16:33:53,251, , , , , , , , , ,26.76, , , ,20.90, , "
"08.03.2021,16:37:53,294, , , , , , , , , ,26.55, , , , , , "
"08.03.2021,16:43:53,236, , , , , , , , , ,26.18, , , , , , "
"08.03.2021,16:47:53,288, , , , , , , , , , , , , ,20.64, , "
"08.03.2021,16:51:53,249, , , , , , , , , ,25.89, , , , , , "
"08.03.2021,16:55:53,258, , , , , ,12.36, , , , , , , , , , "
"08.03.2021,16:57:53,277, , , , , , , , , ,25.60, , , , , , "
"08.03.2021,17:03:53,281, , , , , , ,17.22, , ,25.34, , , ,20.43, , "
"08.03.2021,17:07:53,222, , , ,20.39, , , , , , , , , , , , "
"08.03.2021,17:11:53,276, , , , , , , , , ,25.03, , , , , , "
"08.03.2021,17:17:53,230, , , , , , , , , ,24.83, , , , , , "
"08.03.2021,17:21:53,278, , , , , , , , , , , , , ,20.20, , "
"08.03.2021,17:23:53,217, , , , , , , , , ,24.61, , , , , , "
"08.03.2021,17:29:53,291, , , , , , , , , ,24.38, , , , , , "
"08.03.2021,17:37:53,201, , , , , , , , , ,24.12, , , , , , "
"08.03.2021,17:43:53,210, , , , , , , , , ,23.90, , , , , , "
"08.03.2021,17:49:53,206, , , ,20.19, , , , , , , , , , , , "
"08.03.2021,17:51:53,215, , , , , , , , , ,23.67, , , , , , "
"08.03.2021,17:57:53,242, , , , , , , , , , , , , ,19.94, , "
"08.03.2021,18:01:53,272, , , , , , , , , ,23.41, , , , , , "
"08.03.2021,18:03:53,212, , , , , , ,16.98, , , , , , , , , "
"08.03.2021,18:05:53,234, , , , , ,12.62, , , , , , , , , , "
"08.03.2021,18:09:53,296, , , , , , , , , ,23.15, , , , , , "
"08.03.2021,18:13:53,285, , , , , ,12.87, , , , , , , , , , "
"08.03.2021,18:19:53,255, , , , , , , , , ,22.90, , , , , , "
"08.03.2021,18:29:53,218, , , , , , , , , ,22.64, , , , , , "
"08.03.2021,18:37:53,248, , , , , ,13.13, , , , , , , , , , "
"08.03.2021,18:41:53,295, , , , , , , , , ,22.38, , , , , , "
"08.03.2021,18:47:53,264, , , , , , ,17.20, , , , , , , , , "
"08.03.2021,18:53:53,258, , , , , , , , , ,22.12, , , , , , "
"08.03.2021,19:07:53,215, , , , , , , , , ,21.87, , , , , , "
"08.03.2021,19:09:53,249, , , , , , , , , , , , , ,19.74, , "
"08.03.2021,19:21:53,291, , , , , , , , , ,21.61, , , , , , "
"08.03.2021,19:37:53,207, , , , , , , , , ,21.36, , , , , , "
"08.03.2021,19:51:53,243, , , , , , , , , ,21.16, , , , , , "
"08.03.2021,20:11:53,275, , , , , , , , , ,20.91, , , , , , "
"08.03.2021,20:17:53,294, , , , , ,13.39, , , , , , , , , , "
"08.03.2021,20:25:53,269, , , , , , ,17.43, , , , , , , , , "
"08.03.2021,20:33:53,239, , , , , , , , , ,20.68, , , , , , "
"08.03.2021,20:49:53,220, , , , , , , , , , , , , ,19.49, , "
"08.03.2021,20:53:53,205, , , , , , , , , ,20.45, , , , , , "
"08.03.2021,21:23:53,220, , , , , , , , , ,20.24, , , , , , "
"08.03.2021,21:49:53,236, , , , , , , , , ,20.02, , , , , , "
"08.03.2021,21:55:53,238, , , ,19.99, , , , , , , , , , , , "
"08.03.2021,22:21:53,221, , , , , , , , , ,19.82, , , , , , "
"08.03.2021,23:01:53,270, , , , , , , , , ,19.61, , , , , , "
"08.03.2021,23:57:53,261, , , ,19.78, , , , , , , , , , , , "
"08.03.2021,23:59:53,215, , , , , , , , , ,19.41, , , , , , "
"09.03.2021,00:29:53,260, , , , , , , , , , , , , ,19.29, , "
"09.03.2021,00:59:53,282, , , , , , , , , ,19.20, , , , , , "
"09.03.2021,02:23:53,285, , , , , , , , , ,18.98, , , , , , "
"09.03.2021,03:39:53,243, , , , , ,13.60, , , , , , , , , , "
"09.03.2021,04:17:53,284, , , , , , , , , ,18.78, , , , , , "
"09.03.2021,04:21:53,221, , , ,19.56, , , , , , , , , , , , "
"09.03.2021,04:57:53,300, , , , , , ,17.23, , , , , , , , , "
"09.03.2021,05:03:53,295, , , , , , , , , , , , , ,19.04, , "
"09.03.2021,06:07:53,276, , , , , ,13.38, , , , , , , , , , "
"09.03.2021,06:29:53,209, , , ,19.35, , , , , , , , , , , , "
"09.03.2021,06:31:53,295, , , , , ,13.13, , , , , , , , , , "
"09.03.2021,06:33:53,212, , , , , , ,16.98, , , , , , , , , "
"09.03.2021,06:59:53,242, , , , , , ,16.72, , , , , , , , , "
"09.03.2021,07:23:53,288, , , , , ,12.87, , , , , , , , , , "
"09.03.2021,07:31:53,286, , , , , , ,16.52, , , , , , , , , "
"09.03.2021,07:39:53,267, , , , , , , , , ,18.57, , , , , , "
"09.03.2021,07:53:53,252, , , , , ,12.61,16.28, , , , , , , , , "
"09.03.2021,08:51:53,216, , , ,19.15, , , , , , , , , , , , "
"09.03.2021,10:01:53,266, , ,12.04, ,39.16,10.41, , , , ,20.00, ,27.76,18.71, ,39.14"
"09.03.2021,10:03:53,226, , , ,20.19, ,4.98,15.77, ,10.79,18.26, , , ,18.12,23.63, "
"09.03.2021,10:05:53,288, , , ,20.70, ,3.96,15.20,26.72,28.61,18.04, , , ,17.75, , "
"09.03.2021,10:07:53,259, , , ,21.03, , ,14.86,45.08,46.24,19.89, , , , , , "
"09.03.2021,10:09:53,235, , , ,21.30, , , ,61.06,61.58,22.84, , , ,18.41, , "
"09.03.2021,10:11:53,209, , ,31.61,21.57,49.49, , ,73.38,73.52,25.56, , , ,19.33, , "
"09.03.2021,10:13:53,270, , ,43.76,21.81,55.47, ,15.30,82.48,81.92,27.77, , , ,20.43, , "
"09.03.2021,10:15:53,246, , ,54.26, , , , ,87.89,87.57,28.83, , ,40.37,21.31, ,47.69"
"09.03.2021,10:17:53,205, , ,63.11,22.15,63.92, , ,93.22, ,29.22, , ,49.57,21.78, , "
"09.03.2021,10:19:53,201, , , , , ,4.52, ,99.19,97.12,29.48, , ,57.22,22.00, ,55.30"
"09.03.2021,10:21:53,237, , ,75.61, ,69.09, ,15.51, , ,31.61, , ,63.77,22.51, , "
"09.03.2021,10:23:53,221, , , ,22.39, , , , , ,32.12, , , ,22.91, , "
"09.03.2021,10:25:53,283, , ,86.40, , , , , , , , , ,70.76, , ,61.45"
"09.03.2021,10:29:53,214, , , , , , , , , , , , ,76.07, , , "
"09.03.2021,10:31:53,302, , , , ,74.19, , , , , , , , , , , "
"09.03.2021,10:33:53,270, , , , , , , , , , , , ,81.49, , , "
"09.03.2021,10:35:53,298, , ,91.90, , ,4.91, , , , , , , , , , "
"09.03.2021,10:37:53,267, , , , , ,4.63, , , , , , , , , , "
"09.03.2021,10:39:53,268, , , , , ,4.99, , , , , , , ,23.16, , "
"09.03.2021,10:41:53,216, , , ,22.64, , , , , , , , , , , , "
"09.03.2021,10:47:53,214, , , , , , , , , ,32.38, , , , , , "
"09.03.2021,10:49:53,291, , , , , , , , , , , , , ,23.42, , "
"09.03.2021,10:51:53,255, , , , , ,5.20, , , , , , , , , , "
"09.03.2021,10:53:53,275, , , , , , ,15.76, , , , , , , , , "
"09.03.2021,10:55:53,283, , , , , ,4.99, , , ,32.61, , , , , ,66.56"
"09.03.2021,10:57:53,295, , , , , ,5.43, , , , , , , , , , "
"09.03.2021,10:59:53,261, , , , , ,5.20, , , , , , , , , , "
"09.03.2021,11:01:53,295, , ,97.88, , ,5.50, , , , , , , , , , "
"09.03.2021,11:03:53,274, , , , , , , , , , , , , ,23.67, , "
"09.03.2021,11:05:53,242, , , , , ,5.95, , , , , , , , , , "
"09.03.2021,11:07:53,295, , , , , , ,16.02, , , , , , , , , "
"09.03.2021,11:11:53,225, , , , , ,5.69, , , , , , , , , , "
"09.03.2021,11:13:53,234, , , , , ,5.39, , , ,32.38, , , , , , "
"09.03.2021,11:15:53,286, , , , , ,5.84, , , , , , , , , , "
"09.03.2021,11:19:53,216, , ,92.22, , ,6.61, , , , , , , , , , "
"09.03.2021,11:21:53,240, , , , , , , , , ,32.12, , , , , , "
"09.03.2021,11:23:53,283, , , , , ,6.33,16.23, , , , , , , , , "
"09.03.2021,11:25:53,296, , , , , ,6.71, , , , , , , , , , "
"09.03.2021,11:27:53,233, , ,98.14, , , , , , , , , , , , , "
"09.03.2021,11:29:53,297, , , , , ,5.86, , , ,31.80, , , , , , "
"09.03.2021,11:31:53,266, , ,92.31, , ,6.21, , , , , , , , , , "
"09.03.2021,11:33:53,227, , ,97.60, , ,5.82, , , , , , , , , , "
"09.03.2021,11:35:53,204, , , , , , , , , ,31.54, , , , , , "
"09.03.2021,11:39:53,229, , , , , ,6.73,16.47, , , , , , , , , "
"09.03.2021,11:41:53,236, , , , , ,7.09, , , , , , , , , , "
"09.03.2021,11:43:53,252, , , , , ,6.59, , , ,31.28, , , , , , "
"09.03.2021,11:45:53,212, , , , , ,6.85,16.68, , , , , , , , , "
"09.03.2021,11:47:53,293, , , , , ,7.61,16.92, , , , , , , , , "
"09.03.2021,11:49:53,206, , , , , , , , , ,31.02, , , , , , "
"09.03.2021,11:51:53,258, , , , , ,7.23, , , , , , , , , , "
"09.03.2021,11:53:53,273, , , , , ,6.73, , , , , , , , , , "
"09.03.2021,11:55:53,267, , , , , ,7.31, , , , , , , , , , "
"09.03.2021,11:57:53,261, , ,91.77, , ,6.68, , , , , , , , , , "
"09.03.2021,11:59:53,269, , ,98.09, , ,6.43, , , , , , , , , , "
"09.03.2021,12:03:53,272, , , , , ,7.05, , , ,31.28, , , , , , "
"09.03.2021,12:05:53,250, , ,92.80, , ,7.45, , , , , , , , , , "
"09.03.2021,12:07:53,293, , , , , ,7.19, , , ,31.54, , , ,23.93, , "
"09.03.2021,12:09:53,200, , ,98.14, , , , , , , , , , , , , "
"09.03.2021,12:11:53,243, , , , , ,6.84, , , , , , , , , , "
"09.03.2021,12:19:53,246, , , , , , , ,94.03, , , , , , , , "
"09.03.2021,12:21:53,295, , , , , ,7.75, , ,91.52, , , , , , , "
"09.03.2021,12:23:53,208, , ,92.92, , ,7.21,17.24, , , , , , , , , "
"09.03.2021,12:27:53,232, , , , , ,6.59, , , , , , , , , , "
"09.03.2021,12:29:53,256, , , , , , ,16.92, , ,31.21, , , , , , "
"09.03.2021,12:31:53,222, , , , , ,7.16, , , , , , , , , , "
"09.03.2021,12:33:53,222, , , , , , ,17.14,88.71, , , , , , , , "
"09.03.2021,12:35:53,288, , , , , ,7.66, , , , , , , , , , "
"09.03.2021,12:37:53,269, , , , , ,7.11, , ,86.04,30.89, , , , , , "
"09.03.2021,12:39:53,218, , , ,22.90, ,7.36, , , , , , , , , , "
"09.03.2021,12:41:53,249, , , , , ,8.01, , , , , , , , , , "
"09.03.2021,12:43:53,221, , , , , , ,17.43, , ,30.63, , , , , , "
"09.03.2021,12:51:53,277, , , , , ,7.53, , , , , , , , , , "
"09.03.2021,12:53:53,245, , , , , ,6.91, , , ,30.38, , , , , , "
"09.03.2021,12:55:53,274, , , , , ,7.55, , , , , , , , , , "
"09.03.2021,12:59:53,247, , , , , ,6.97, , , , , , , ,23.67, , "
"09.03.2021,13:01:53,226, , , , , ,7.26, , , , , , , , , , "
"09.03.2021,13:05:53,247, , , , , ,6.59,17.17, , , , , , , , , "
"09.03.2021,13:13:53,233, , , , , ,7.04, , , , , , , , , , "
"09.03.2021,13:15:53,282, , , , , ,7.27, , , ,30.70, , , , , , "
"09.03.2021,13:17:53,209, , , , , ,6.91, , , , , , , , , , "
"09.03.2021,13:19:53,244, , , , , ,6.65, , , , , , , , , , "
"09.03.2021,13:21:53,202, , , , , , ,16.92, , , , , , , , , "
"09.03.2021,13:23:53,291, , , , , ,7.03, , , ,30.96, , , , , , "
"09.03.2021,13:25:53,247, , , , , ,6.46, , , , , , , , , , "
"09.03.2021,13:27:53,238, , , , , ,7.05, , , , , , , , , , "
"09.03.2021,13:29:53,216, , , , , ,7.68,17.30, , , , , , , , , "
"09.03.2021,13:31:53,222, , , , , , , , , , , , , ,23.93, , "
"09.03.2021,13:35:53,265, , , , , ,7.16, ,83.58, , , , , , , , "
"09.03.2021,13:37:53,243, , , , , ,7.61, , , , , , , , , , "
"09.03.2021,13:39:53,230, , , , , , , , ,80.34, , , , , , , "
"09.03.2021,13:43:53,266, , , , , ,7.40, , , , , , , , , , "
"09.03.2021,13:45:53,271, , , , , , , , , ,30.70, , , , , , "
"09.03.2021,13:47:53,255, , , , , ,7.72, , , , , , , , , , "
"09.03.2021,13:51:53,263, , , , , ,7.42, ,78.45, , , , , , , , "
"09.03.2021,13:53:53,257, , , , , , , , , ,30.44, , , , , , "
"09.03.2021,13:55:53,219, , , , , ,7.95, , , , , , , , , , "
"09.03.2021,13:57:53,208, , , , , ,7.34, , , , , , , , , , "
"09.03.2021,13:59:53,233, , ,98.05, , , , , , , , , , ,23.73, , "
"09.03.2021,14:01:53,277, , , , , ,7.93, , , , , , , , , , "
